image,class,ocr_text
two_col_62199,x_axis_label,1?
two_col_62199,x_axis_label,2011
two_col_62199,x_axis_label,2015
two_col_62199,x_axis_label,01
two_col_22848,x_axis_label,
two_col_22848,x_axis_label,Ikraine
two_col_22848,x_axis_label,Turkey
two_col_22848,x_axis_label,
two_col_4660,x_axis_label,yan Luis Guerra
two_col_4660,x_axis_label,custavo Santaolalla
two_col_4660,x_axis_label,ene Perez loala
two_col_4660,x_axis_label,\leiandro Sanz
two_col_4660,x_axis_label,sergio George
two_col_4660,x_axis_label,Fduardo Cabrz
two_col_4660,x_axis_label,Calle 123
two_col_4660,x_axis_label,
two_col_82643,x_axis_label,2007
two_col_82643,x_axis_label,2016
two_col_82643,x_axis_label,201:
two_col_82643,x_axis_label,>2nn°
two_col_82643,x_axis_label,2NNE
two_col_82643,x_axis_label,201°
two_col_82643,x_axis_label,Mle
two_col_82643,x_axis_label,2017
two_col_82643,x_axis_label,N°
two_col_82643,x_axis_label,ONS
two_col_82643,x_axis_label,201)
two_col_82643,x_axis_label,201
two_col_82643,x_axis_label,2011
two_col_82643,x_axis_label,2nNC
two_col_82643,x_axis_label,215
two_col_82643,x_axis_label,2017
10249312005004,x_axis_label,
10249312005004,x_axis_label,
10249312005004,x_axis_label,
10249312005004,x_axis_label,
10249312005004,x_axis_label,
10249312005004,x_axis_label,
10249312005004,x_axis_label,
multi_col_100958,x_axis_label,2014
multi_col_100958,legend_label,Group life insurance
multi_col_100958,x_axis_label,2018
multi_col_100958,x_axis_label,200¢
multi_col_100958,x_axis_label,200E
multi_col_100958,legend_label,individual life insuranc
multi_col_100958,x_axis_label,2005
multi_col_100958,x_axis_label,2007
multi_col_100958,x_axis_label,2010
multi_col_100958,x_axis_label,2005
multi_col_100958,x_axis_label,2015
multi_col_100958,x_axis_label,200¢
multi_col_100958,x_axis_label,201
multi_col_100958,x_axis_label,201
multi_col_100958,x_axis_label,201
multi_col_100958,x_axis_label,2013
multi_col_100958,x_axis_label,201:
multi_col_40684,legend_label,| Didn't complete high school
multi_col_40684,legend_label,Docheler’« dearee or hiahs
multi_col_40684,legend_label,achelor’s degree or hi
multi_col_40684,x_axis_label,197C
multi_col_40684,legend_label,High school graduat:
multi_col_40684,x_axis_label,1960
multi_col_40684,x_axis_label,194¢
multi_col_40684,x_axis_label,1oC5¢C
multi_col_40684,x_axis_label,2NNC
multi_col_40684,x_axis_label,19900
multi_col_40684,x_axis_label,2N0r
multi_col_40684,x_axis_label,1980
10733,legend_label,"‘Help other
countries deal
their problems"
10733,x_axis_label,US.
10733,x_axis_label,Germany
6381,legend_label,Good
6381,x_axis_label,
6381,x_axis_label,2015
6381,x_axis_label,2013
6381,x_axis_label,
6381,x_axis_label,2009
6381,x_axis_label,2011
two_col_82516,x_axis_label,2018/1¢
two_col_82516,x_axis_label,"2016/17"""
1347,legend_label,Low/Very low
1347,legend_label,Very high
1347,legend_label,High
1347,x_axis_label,
1347,x_axis_label,2020
multi_col_80124,legend_label,200°
multi_col_80124,legend_label,201°
multi_col_80124,legend_label,201
multi_col_80124,x_axis_label,sod and beverages
multi_col_80124,x_axis_label,"“lothing, fashion an¢
related goods"
multi_col_80124,legend_label,200)
multi_col_80124,x_axis_label,"Home electronic
appliances,
electronic and
elecommunicatior
‘equipment"
multi_col_80124,x_axis_label,"ravel arrangement
and reservation"
multi_col_80124,x_axis_label,"fousehold goods,
ator vehicle part
nd aecessanes,"
two_col_100750,x_axis_label,201 8*
two_col_100750,x_axis_label,2012
two_col_100750,x_axis_label,2015
two_col_100750,x_axis_label,"202Ree"""
two_col_100750,x_axis_label,N1¢F
two_col_100750,x_axis_label,2017
two_col_100750,x_axis_label,2014
two_col_100750,x_axis_label,201
two_col_5337,x_axis_label,roperty crime (tota
two_col_5337,x_axis_label,Matar vehicle theft
two_col_5337,x_axis_label,Anoravated accalt.
two_col_5337,x_axis_label,Rape
two_col_5337,x_axis_label,arceny-theft
two_col_5337,x_axis_label,Jiolent crime (total)
two_col_5337,x_axis_label,Burolary
two_col_5337,x_axis_label,Robbery
two_col_100541,x_axis_label,akery product:
two_col_100541,x_axis_label,Jeat products
two_col_100541,x_axis_label,ruit and vegetables
two_col_100541,x_axis_label,ther agricultural products
two_col_100541,x_axis_label,ae Pee
two_col_100541,x_axis_label,3everages
two_col_100541,x_axis_label,Yiary
two_col_82886,x_axis_label,lirnent care clinic
two_col_82886,x_axis_label,Imaging center
two_col_82886,x_axis_label,Physician groups
two_col_82886,x_axis_label,4ospitals
two_col_82886,x_axis_label,"Ambulatory surgery
oe"
819,legend_label,"Lawful immigrants
35.2 million(77%)"
819,x_axis_label,"Temporary tawte
residents
22 million (6%)"
819,title,"Unauthorized immigrants are almost a
quarter of the U.S. foreign-born
population

Foreign"
two_col_21346,x_axis_label,2008
two_col_21346,x_axis_label,201
two_col_21346,x_axis_label,M12
two_col_21346,x_axis_label,2017
two_col_21346,x_axis_label,201?
two_col_21346,x_axis_label,2018
two_col_21346,x_axis_label,2016
two_col_21346,x_axis_label,2NNC
two_col_21346,x_axis_label,2015
two_col_21346,x_axis_label,201
two_col_21346,x_axis_label,2011
two_col_60964,x_axis_label,whe
two_col_60964,x_axis_label,201.
two_col_60964,x_axis_label,201C
two_col_60964,x_axis_label,2009
two_col_60964,x_axis_label,2007
two_col_60964,x_axis_label,2017
two_col_60964,x_axis_label,N14
two_col_60964,x_axis_label,2018
two_col_60964,x_axis_label,2012
two_col_60964,x_axis_label,2008
two_col_60964,x_axis_label,2015
two_col_60964,x_axis_label,2011
two_col_104563,x_axis_label,
two_col_104563,x_axis_label,North Americ
two_col_104563,x_axis_label,Ither regions
two_col_104563,x_axis_label,Furope
two_col_40879,x_axis_label,M1e
two_col_40879,x_axis_label,2017
two_col_40879,x_axis_label,201¢
two_col_40879,x_axis_label,207
two_col_40879,x_axis_label,2010
two_col_40879,x_axis_label,2015
two_col_40879,x_axis_label,N15
two_col_40879,x_axis_label,201
two_col_40879,x_axis_label,2012
two_col_40879,x_axis_label,2016
two_col_40879,x_axis_label,200%
two_col_1539,x_axis_label,"~1 4%
spon."
two_col_1539,x_axis_label,2021
two_col_1539,x_axis_label,2022
two_col_1539,x_axis_label,202:
two_col_1539,x_axis_label,2024
two_col_62429,x_axis_label,Viainstream news
two_col_62429,x_axis_label,
two_col_80682,x_axis_label,NIC
two_col_80682,x_axis_label,2N2r
two_col_80682,x_axis_label,2017
two_col_80682,x_axis_label,2015
two_col_80682,x_axis_label,200°
two_col_80682,x_axis_label,2015
two_col_80682,x_axis_label,201
two_col_80682,x_axis_label,20N¢s
two_col_80682,x_axis_label,2NNC
two_col_80682,x_axis_label,201
two_col_80682,x_axis_label,2NNE
two_col_80682,x_axis_label,2014
two_col_80682,x_axis_label,2012
two_col_80682,x_axis_label,nn:
two_col_80682,x_axis_label,2017
two_col_80682,x_axis_label,2011
two_col_101329,x_axis_label,lone / no answe
two_col_101329,x_axis_label,fanessa Paradis
two_col_101329,x_axis_label,iistiane Taubirz
two_col_101329,x_axis_label,Other
two_col_101329,x_axis_label,stherine Deneuve
two_col_101329,x_axis_label,Florence Forest
two_col_101329,x_axis_label,Mvléne Farme!
two_col_101329,x_axis_label,Sophie Marceat
two_col_101329,x_axis_label,Jarion Cotillard
two_col_101329,x_axis_label,Brigitte Bardot
two_col_101329,x_axis_label,loan of Are
two_col_101329,x_axis_label,Marine Le Pen
two_col_101329,x_axis_label,Marie Curie
two_col_101329,x_axis_label,Simone Veil
two_col_22251,x_axis_label,Italy
two_col_22251,x_axis_label,
two_col_22251,x_axis_label,letherland:
two_col_22251,x_axis_label,Poland
two_col_22251,x_axis_label,
two_col_22251,x_axis_label,Crance
two_col_22251,x_axis_label,Spair
two_col_22251,x_axis_label,Nenmark
two_col_22251,x_axis_label,Cermany
two_col_22251,x_axis_label,| atviz
two_col_22251,x_axis_label,FU2&
two_col_22251,x_axis_label,Hungary
two_col_22251,x_axis_label,Slovakiz
two_col_22251,x_axis_label,Ruloaria
two_col_22251,x_axis_label,l ithuaniz
two_col_22251,x_axis_label,Romania
two_col_22251,x_axis_label,Malt=
4417,title,"Fewer than half expect
voting will be ‘very easy’
% of those who plan to vote who say
they expect voting to be ..."
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81818,x_axis_label,
two_col_81739,x_axis_label,2010
two_col_81739,x_axis_label,1000
two_col_81739,x_axis_label,2016
two_col_81739,x_axis_label,2017
two_col_81739,x_axis_label,M1
two_col_81739,x_axis_label,201°
two_col_81739,x_axis_label,2000
two_col_81739,x_axis_label,21?
two_col_81739,x_axis_label,2005
two_col_81739,x_axis_label,201
two_col_81739,x_axis_label,201:
two_col_81739,x_axis_label,N15
two_col_81739,x_axis_label,1905
two_col_100066,x_axis_label,2012
two_col_100066,x_axis_label,2012
two_col_100066,x_axis_label,M1e
two_col_100066,x_axis_label,2011
two_col_22841,x_axis_label,nited Arab Emirates
two_col_22841,x_axis_label,Ital
two_col_22841,x_axis_label,epublic of Moldov:
two_col_22841,x_axis_label,riinei Daruccalan
two_col_22841,x_axis_label,Sonia and Herzeaovina
two_col_22841,x_axis_label,"ina, Taiwan Province of China"
two_col_22841,x_axis_label,North Macedoni
two_col_22841,x_axis_label,Republic of Korea
two_col_22841,x_axis_label,Sinagapors
two_col_22841,x_axis_label,Dero Rico
two_col_22841,x_axis_label,Portuaz
two_col_22841,x_axis_label,Creece
two_col_22841,x_axis_label,saint Luciz
two_col_22841,x_axis_label,Albania
two_col_22841,x_axis_label,Mauritius
two_col_22841,x_axis_label,Cypru:
two_col_22841,x_axis_label,Thailanc
two_col_22841,x_axis_label,Rrazi
two_col_22841,x_axis_label,Japar
two_col_22841,x_axis_label,Canada
two_col_22841,x_axis_label,Serbiz
two_col_22841,x_axis_label,Spair
two_col_22841,x_axis_label,Nepa
two_col_22841,x_axis_label,Oatar
two_col_22841,x_axis_label,Croatii
two_col_2872,x_axis_label,jetermaritzbura
two_col_2872,x_axis_label,
two_col_2872,x_axis_label,ohannesbure
two_col_2872,x_axis_label,Inrt Flizahetr
two_col_2872,x_axis_label,Cane Town
two_col_2872,x_axis_label,Soweto
two_col_2872,x_axis_label,Benoni
two_col_2872,x_axis_label,\Tembic
two_col_2872,x_axis_label,Pretoria
two_col_2872,x_axis_label,Aurhan
two_col_43103,x_axis_label,"2015"""
two_col_43103,x_axis_label,2016
two_col_43103,x_axis_label,"2017"""
two_col_43103,x_axis_label,21 o
two_col_43103,x_axis_label,"2018"""
two_col_43103,x_axis_label,2011
two_col_43103,x_axis_label,201
two_col_43103,x_axis_label,2014
two_col_43103,x_axis_label,2012
two_col_23593,x_axis_label,Audu Georgescu
two_col_23593,x_axis_label,adion Corin Camatari
two_col_23593,x_axis_label,Adrian Mutt
two_col_23593,x_axis_label,Jorine! Munteant
two_col_23593,x_axis_label,nghel lordanesct
two_col_23593,x_axis_label,lorea Dumitrache
two_col_23593,x_axis_label,“heoraghe Ponesct
two_col_23593,x_axis_label,lie Dumitresct
two_col_23593,x_axis_label,“ratian Sen
two_col_23593,x_axis_label,Ciprian Maric;
two_col_23593,x_axis_label,Florin Raducioir
two_col_23593,x_axis_label,ogdan Stanci
two_col_23593,x_axis_label,Sheorghe Hag
two_col_23593,x_axis_label,Viorel Moldovar
two_col_23593,x_axis_label,| 4<716 Boloni
two_col_23593,x_axis_label,tefan Dobav
two_col_23593,x_axis_label,loan Ganez
two_col_23593,x_axis_label,Luliu Bodola
OECD_FDI_STOCKS_CAN_CHE_ISL_USA_000006,title,"FDI stocks outward, % of GP, 201:"
OECD_FDI_STOCKS_CAN_CHE_ISL_USA_000006,x_axis_label,
OECD_FDI_STOCKS_CAN_CHE_ISL_USA_000006,x_axis_label,
OECD_FDI_STOCKS_CAN_CHE_ISL_USA_000006,x_axis_label,
multi_col_416,legend_label,Asia Pacific
multi_col_416,legend_label,Middle Eas
multi_col_416,legend_label,
multi_col_416,legend_label,Africz
multi_col_416,legend_label,North America
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_416,x_axis_label,
multi_col_20683,x_axis_label,Ability to understand onl
multi_col_20683,x_axis_label,"Ability to speak, read, write and
oe ne"
multi_col_20683,legend_label,lrist
multi_col_20683,legend_label,Ulster-Scot
multi_col_20683,x_axis_label,Some ahility
multi_col_20746,x_axis_label,
multi_col_20746,legend_label,Not in favo
multi_col_20746,legend_label,No opiniot
multi_col_20746,legend_label,In favo
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,Ss
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
multi_col_20746,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
two_col_41274,x_axis_label,
multi_col_60604,legend_label,Twitter followers
multi_col_60604,legend_label,Facebook fans
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
multi_col_60604,x_axis_label,
two_col_80048,x_axis_label,NIC
two_col_80048,x_axis_label,N13
two_col_80048,x_axis_label,2012
two_col_80048,x_axis_label,2013
two_col_80048,x_axis_label,we
two_col_80048,x_axis_label,N05
two_col_80048,x_axis_label,7007
two_col_80048,x_axis_label,2012
two_col_80048,x_axis_label,2017
two_col_80048,x_axis_label,2NNC
two_col_80048,x_axis_label,N15
two_col_80048,x_axis_label,201¢
two_col_80048,x_axis_label,2017
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,"“0,"
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_41794,x_axis_label,
two_col_62321,x_axis_label,Italy
two_col_62321,x_axis_label,United State:
two_col_62321,x_axis_label,
two_col_62321,x_axis_label,“hina
two_col_62321,x_axis_label,"United
ane"
two_col_62321,x_axis_label,india
two_col_62321,x_axis_label,
two_col_3872,x_axis_label,2011
two_col_3872,x_axis_label,NIC
two_col_3872,x_axis_label,2017
two_col_3872,x_axis_label,2015
two_col_3872,x_axis_label,201 -
two_col_3872,x_axis_label,2015
two_col_3872,x_axis_label,N17
two_col_3872,x_axis_label,N12
two_col_3872,x_axis_label,= M1e
multi_col_60207,legend_label,BBC ALBA*
multi_col_60207,legend_label,
multi_col_60207,legend_label,Pr Tw
multi_col_60207,legend_label,BBC Three**’
multi_col_60207,legend_label,BBC Fou
multi_col_60207,legend_label,PPC Ons
multi_col_60207,x_axis_label,2019/2¢
multi_col_60207,legend_label,CReehies
multi_col_60207,x_axis_label,2011/1:
multi_col_60207,x_axis_label,2016/17
multi_col_60207,x_axis_label,2013/1-
multi_col_60207,x_axis_label,015/16
multi_col_60207,x_axis_label,2014/15
multi_col_60207,x_axis_label,2012/1
multi_col_60207,x_axis_label,2017/18
multi_col_60207,x_axis_label,2018/15
multi_col_60550,legend_label,rivate universitie:
multi_col_60550,legend_label,ublic universitie
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
multi_col_60550,x_axis_label,
two_col_22225,x_axis_label,Mle
two_col_22225,x_axis_label,2015
two_col_22225,x_axis_label,N14
two_col_22225,x_axis_label,2N00
two_col_22225,x_axis_label,201
two_col_22225,x_axis_label,2005
two_col_22225,x_axis_label,NIC
two_col_22225,x_axis_label,N15
two_col_23752,x_axis_label,2017
two_col_23752,x_axis_label,2005
two_col_23752,x_axis_label,201°
two_col_23752,x_axis_label,2NNC
two_col_23752,x_axis_label,2015
two_col_23752,x_axis_label,201]
two_col_23752,x_axis_label,20124
two_col_23752,x_axis_label,2017
two_col_23752,x_axis_label,N16
two_col_23752,x_axis_label,201
two_col_23752,x_axis_label,201
two_col_6385,x_axis_label,200%
two_col_6385,x_axis_label,2007
two_col_6385,x_axis_label,201¢
two_col_6385,x_axis_label,2011
two_col_6385,x_axis_label,201] 2:
two_col_6385,x_axis_label,201!
two_col_6385,x_axis_label,2018
two_col_6385,x_axis_label,2013
two_col_6385,x_axis_label,201
two_col_6385,x_axis_label,2018
two_col_6385,x_axis_label,2014
two_col_6385,x_axis_label,200€
two_col_6385,x_axis_label,2008
two_col_6385,x_axis_label,201¢
two_col_23013,x_axis_label,
two_col_23013,x_axis_label,
two_col_23013,x_axis_label,
two_col_23013,x_axis_label,
two_col_23013,x_axis_label,es
two_col_23013,x_axis_label,
two_col_23013,x_axis_label,
two_col_23013,x_axis_label,
two_col_23013,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,"®,"
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_61685,x_axis_label,
two_col_82319,x_axis_label,2012
two_col_82319,x_axis_label,2014
two_col_82319,x_axis_label,2013
two_col_82319,x_axis_label,2015
two_col_82319,x_axis_label,201
two_col_82319,x_axis_label,2016
two_col_62981,x_axis_label,2012
two_col_62981,x_axis_label,02 gre
two_col_62981,x_axis_label,201] Ree
two_col_62981,x_axis_label,01:
two_col_62981,x_axis_label,2014
two_col_62981,x_axis_label,2015
two_col_62981,x_axis_label,201€
two_col_62981,x_axis_label,2017
two_col_101004,x_axis_label,1990
two_col_101004,x_axis_label,JoR>5
two_col_101004,x_axis_label,1905
two_col_101004,x_axis_label,NC
two_col_101004,x_axis_label,2000
two_col_101004,x_axis_label,201¢
two_col_101004,x_axis_label,201
two_col_101004,x_axis_label,2015
two_col_101004,x_axis_label,M1e
two_col_101004,x_axis_label,N1eE
two_col_101004,x_axis_label,nI1¢
two_col_101004,x_axis_label,201:
two_col_101004,x_axis_label,2005
two_col_101004,x_axis_label,201
two_col_101004,x_axis_label,NI
two_col_101004,x_axis_label,201
OECD_MATHEMATICS_PERFORMANCE_(PISA)_IDN_MAC_NLD_SGP_000000,x_axis_label,
OECD_MATHEMATICS_PERFORMANCE_(PISA)_IDN_MAC_NLD_SGP_000000,x_axis_label,
two_col_81845,x_axis_label,tate government
two_col_81845,x_axis_label,ibal government
two_col_81845,x_axis_label,ederal government
two_col_81845,x_axis_label,dian Health Service
two_col_81845,x_axis_label,rivate non-profit
two_col_81845,x_axis_label,Department of Defense
two_col_81845,x_axis_label,rivate for-profit
two_col_81845,x_axis_label,ther federal government
two_col_24118,x_axis_label,2011
two_col_24118,x_axis_label,2015
two_col_24118,x_axis_label,2010
two_col_24118,x_axis_label,N1°
two_col_24118,x_axis_label,2017
two_col_24118,x_axis_label,2014
two_col_24118,x_axis_label,200¢
two_col_24118,x_axis_label,201?
two_col_24118,x_axis_label,2008
two_col_24118,x_axis_label,N16
two_col_24118,x_axis_label,201:
two_col_42491,x_axis_label,Derrick Masor
two_col_42491,x_axis_label,lermaine Lewi:
two_col_42491,x_axis_label,Aarguise Brown
two_col_42491,x_axis_label,Yerrick Alexander
two_col_42491,x_axis_label,Vadrv Ismai
two_col_42491,x_axis_label,Mark Andrew
two_col_42491,x_axis_label,loe Flaccc
two_col_42491,x_axis_label,Anouan Roldir
two_col_42491,x_axis_label,Torrey Smith
two_col_42491,x_axis_label,Mark Inqran
two_col_42491,x_axis_label,amar lackeor
two_col_42491,x_axis_label,lavorious Aller
two_col_42491,x_axis_label,Willis McCahe
two_col_42491,x_axis_label,Vichael lacksor
two_col_42491,x_axis_label,
two_col_42491,x_axis_label,Travis Tavio
two_col_42491,x_axis_label,Mark Clavtor
two_col_42491,x_axis_label,Steve Smit
two_col_42491,x_axis_label,Todd Hear
two_col_42491,x_axis_label,Ray Rice
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_4402,x_axis_label,
two_col_60656,x_axis_label,"2018"""
two_col_60656,x_axis_label,220
two_col_60656,x_axis_label,NIC
two_col_60656,x_axis_label,2017
two_col_60656,x_axis_label,2016
two_col_60656,x_axis_label,2012
two_col_60656,x_axis_label,2012
two_col_60656,x_axis_label,201
two_col_60656,x_axis_label,2015
two_col_103095,x_axis_label,2005
two_col_103095,x_axis_label,2NNE
two_col_103095,x_axis_label,m1
two_col_103095,x_axis_label,2005
two_col_103095,x_axis_label,007
two_col_103095,x_axis_label,2NN¢
two_col_103095,x_axis_label,2004
two_col_103095,x_axis_label,2nn2
two_col_103095,x_axis_label,207
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,"%,"
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
two_col_5789,x_axis_label,
29435929004387,title,"arley yields, 1961 to 1983"
29435929004387,x_axis_label,
29435929004387,legend_label,
29435929004387,x_axis_label,
29435929004387,x_axis_label,
29435929004387,x_axis_label,
29435929004387,x_axis_label,
29435929004387,x_axis_label,
two_col_1502,x_axis_label,“Y 2017
two_col_1502,x_axis_label,“Y 2078
two_col_1502,x_axis_label,YY 2012
two_col_1502,x_axis_label,"-y 2919"""
two_col_1502,x_axis_label,ry 201°
two_col_1502,x_axis_label,YY 207
two_col_1502,x_axis_label,ry 201¢
two_col_1502,x_axis_label,2014
two_col_40128,x_axis_label,Yousee Musik
two_col_40128,x_axis_label,-acehook
two_col_40128,x_axis_label,Instagram
two_col_40128,x_axis_label,YouTube
two_col_40128,x_axis_label,"Spotif,"
multi_col_80079,x_axis_label,
multi_col_80079,x_axis_label,Virect writing
multi_col_80079,legend_label,2012
multi_col_80079,x_axis_label,Othe:
multi_col_80079,legend_label,201
multi_col_80079,x_axis_label,Anent<
multi_col_80079,x_axis_label,Proberc
two_col_23897,x_axis_label,Cold & flu remedie:
two_col_23897,x_axis_label,Medical supplies
two_col_23897,x_axis_label,Cough remedie:
two_col_23897,x_axis_label,Antibiotics
two_col_23897,x_axis_label,First aid kits
multi_col_80834,x_axis_label,Approval of Democracy in Lithuania
multi_col_80834,x_axis_label,Approval of Capitalism in Lithuania.
multi_col_80834,x_axis_label,oval of Capitalism in Russiz
multi_col_80834,legend_label,190}
multi_col_80834,legend_label,201
multi_col_20238,legend_label,Africa
multi_col_20238,legend_label,Latin America
multi_col_20238,x_axis_label,201¢
multi_col_20238,legend_label,Middle East
multi_col_20238,legend_label,North Americ
multi_col_20238,legend_label,Asia-Pacific
multi_col_20238,x_axis_label,
multi_col_20238,x_axis_label,2O1E
multi_col_20238,legend_label,Euros
multi_col_20238,x_axis_label,2013
multi_col_20238,x_axis_label,2012
multi_col_20238,x_axis_label,N10
multi_col_20238,x_axis_label,
multi_col_20238,x_axis_label,3014
multi_col_20238,x_axis_label,2015
multi_col_20238,x_axis_label,2011
two_col_1389,x_axis_label,Total
